modelo,reamostragem,parametros,threshold,atende_recall_1_minimo,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,f1_macro,auc_roc,pr_auc_0,taxa_concessao_indevida,taxa_negacao_indevida,negados_corretamente_tn,concessoes_indevidas_fp,negacoes_indevidas_fn,concedidos_corretamente_tp
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.35,True,0.9163784333672431,0.35730337078651686,0.5598591549295775,0.43621399176954734,0.9720357941834452,0.9382422802850356,0.9548401274585211,0.6955270596140342,0.8323811363104128,0.32655007833262256,0.44014084507042256,0.06175771971496437,159,125,286,4345
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.45,True,0.9499491353001017,0.625,0.3345070422535211,0.43577981651376146,0.9603191266008818,0.987691643273591,0.9738130721737279,0.7047964443437447,0.8564139099333639,0.44197938547088267,0.6654929577464789,0.012308356726408983,95,189,57,4574
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.35,True,0.9261444557477111,0.38997214484679665,0.49295774647887325,0.4354587869362364,0.9683933274802459,0.9527099978406391,0.9604876455861544,0.6979732162611954,0.8447461382416721,0.42354789983990704,0.5070422535211268,0.04729000215936083,140,144,219,4412
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.45,True,0.9053916581892166,0.3320964749536178,0.6302816901408451,0.4349939246658566,0.9760054844606947,0.9222630101489959,0.9483734872876651,0.6916837059767609,0.8323811363104128,0.32655007833262256,0.36971830985915494,0.0777369898510041,179,105,360,4271
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,True,0.9338758901322483,0.42955326460481097,0.44014084507042256,0.43478260869565216,0.965614186851211,0.9641546102353703,0.9648838465694219,0.6998332276325371,0.8415447337447269,0.3594843364569401,0.5598591549295775,0.03584538976462967,125,159,166,4465
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.35,True,0.9501525940996948,0.6308724832214765,0.33098591549295775,0.4341801385681293,0.9601342845153168,0.9881235154394299,0.9739278493136108,0.7040539939408701,0.8356635168384525,0.3944475306585913,0.6690140845070423,0.011876484560570071,94,190,55,4576
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4,True,0.9495422177009155,0.6168831168831169,0.3345070422535211,0.4337899543378995,0.9603024574669187,0.9872597711077521,0.9735945485519591,0.7036922514449293,0.8356635168384525,0.3944475306585913,0.6654929577464789,0.012740228892247895,95,189,59,4572
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4,True,0.9106815869786369,0.3421588594704684,0.5915492957746479,0.4335483870967742,0.9737793851717902,0.9302526452170158,0.9515184980673661,0.6925334425820702,0.8323811363104128,0.32655007833262256,0.4084507042253521,0.06974735478298423,168,116,323,4308
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.6,True,0.915971515768057,0.3550561797752809,0.5563380281690141,0.4334705075445816,0.9718120805369127,0.9380263442021162,0.9546203713877596,0.6940454394661706,0.8418241580773781,0.36589225298566613,0.44366197183098594,0.061973655797883824,158,126,287,4344
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.55,True,0.9265513733468973,0.3909348441926346,0.4859154929577465,0.43328100470957615,0.9679964927663306,0.9535737421723169,0.9607309909713913,0.6970059978404837,0.8415447337447269,0.3594843364569401,0.5140845070422535,0.046426257827683004,138,146,215,4416
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,True,0.9387589013224822,0.46558704453441296,0.40492957746478875,0.4331450094161959,0.963796058269066,0.9714964370546318,0.9676309280567803,0.7003879687364881,0.837697421844824,0.37216142382180606,0.5950704225352113,0.028503562945368172,115,169,132,4499
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.4,True,0.9491353001017294,0.6089743589743589,0.3345070422535211,0.4318181818181818,0.9602857743223366,0.9868278989419131,0.9733759318423855,0.7025970568302836,0.8337653322222255,0.3909820782056745,0.6654929577464789,0.013172101058086806,95,189,61,4570
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.75,True,0.9298067141403866,0.4055727554179567,0.4612676056338028,0.4316309719934102,0.9666811846689896,0.9585402720794645,0.9625935162094763,0.6971122441014432,0.8418686378691063,0.3397382381895471,0.5387323943661971,0.041459727920535525,131,153,192,4439
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.7,True,0.9365208545269583,0.44696969696969696,0.4154929577464789,0.4306569343065693,0.9643087508062782,0.9684733318937594,0.9663865546218487,0.698521744464209,0.8418686378691063,0.3397382381895471,0.5845070422535211,0.03152666810624055,118,166,146,4485
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.75,True,0.9273652085452696,0.3935860058309038,0.4753521126760563,0.430622009569378,0.9674103237095363,0.9550852947527532,0.9612083016407693,0.6959151556050737,0.8414534931463103,0.3282536000482726,0.5246478873239436,0.04491470524724681,135,149,208,4423
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.3,True,0.9218718209562563,0.3717948717948718,0.5105633802816901,0.43026706231454004,0.9692817679558011,0.9470956596847333,0.9580602883355177,0.6941636753250289,0.8323811363104128,0.32655007833262256,0.4894366197183099,0.05290434031526668,145,139,245,4386
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.3,True,0.9216683621566633,0.37084398976982097,0.5105633802816901,0.42962962962962964,0.9692749778956675,0.9468797236018138,0.9579464773347898,0.6937880534822097,0.8318766518350005,0.3264327406076446,0.4894366197183099,0.05312027639818614,145,139,246,4385
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.7,True,0.9340793489318413,0.4295774647887324,0.4295774647887324,0.4295774647887324,0.9650183545670482,0.9650183545670482,0.9650183545670482,0.6972979096778903,0.8414534931463103,0.3282536000482726,0.5704225352112676,0.03498164543295185,122,162,162,4469
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.5,True,0.9338758901322483,0.4280701754385965,0.4295774647887324,0.4288224956063269,0.9650107991360691,0.9648024184841287,0.9649065975596588,0.6968645465829928,0.8418241580773781,0.36589225298566613,0.5704225352112676,0.0351975815158713,122,162,163,4468
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.6,True,0.9175991861648016,0.35764705882352943,0.5352112676056338,0.4287729196050776,0.9706013363028954,0.9410494493629885,0.955596974016007,0.6921849468105423,0.8453528882211429,0.35638254615344067,0.4647887323943662,0.05895055063701145,152,132,273,4358
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.35,True,0.9495422177009155,0.62,0.3274647887323944,0.42857142857142855,0.9599160545645331,0.987691643273591,0.9736057896977437,0.7010886091345861,0.8337653322222255,0.3909820782056745,0.6725352112676056,0.012308356726408983,93,191,57,4574
Logistic Regression,sem reamostragem,"{'C': 10.0, 'class_weight': None, 'penalty': 'l2'}",0.65,True,0.9401831129196337,0.4782608695652174,0.3873239436619718,0.4280155642023346,0.9628601921024547,0.9740876700496653,0.9684413911550022,0.6982284776786684,0.8412405984166714,0.33258983551320853,0.6126760563380281,0.0259123299503347,110,174,120,4511
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.45,True,0.9493387589013225,0.6158940397350994,0.3274647887323944,0.42758620689655175,0.9599076406381192,0.9874757071906716,0.9734965407131453,0.7005413738048485,0.855457024157469,0.43680694598225567,0.6725352112676056,0.012524292809328439,93,191,58,4573
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.45,True,0.9039674465920651,0.32592592592592595,0.6197183098591549,0.42718446601941745,0.9753142857142857,0.9213992658173181,0.9475904952254053,0.6873874806224114,0.8318766518350005,0.3264327406076446,0.38028169014084506,0.07860073418268193,176,108,364,4267
Extra Trees,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.85,True,0.9377416073245168,0.456,0.4014084507042254,0.42696629213483145,0.9635584137191854,0.970632692722954,0.9670826161790017,0.6970244541569166,0.8373050872716324,0.3519827119791146,0.5985915492957746,0.029367307277045996,114,170,136,4495
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.55,True,0.9265513733468973,0.3884057971014493,0.47183098591549294,0.4260731319554849,0.9671772428884027,0.9544374865039948,0.9607651342245408,0.6934191330900128,0.8418241580773781,0.36589225298566613,0.528169014084507,0.04556251349600518,134,150,211,4420
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.5,True,0.901322482197355,0.32085561497326204,0.6338028169014085,0.4260355029585799,0.9761139182361047,0.9177283524076874,0.9460211463550362,0.6860283246568081,0.8486056155546972,0.43434407880596615,0.36619718309859156,0.08227164759231267,180,104,381,4250
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.6,True,0.9171922685656154,0.3552941176470588,0.5316901408450704,0.42595204513399154,0.9703786191536748,0.9408335132800691,0.955377699813617,0.6906648724738043,0.8456376349220349,0.3638377334294911,0.46830985915492956,0.059166486719930904,151,133,274,4357
Logistic Regression,sem reamostragem,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1'}",0.85,True,0.9147507629704985,0.34831460674157305,0.545774647887324,0.4252400548696845,0.9711409395973154,0.9373785359533578,0.9539611031754752,0.6896005790225799,0.8346134896183406,0.3402089278857217,0.45422535211267606,0.06262146404664219,155,129,290,4341
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,True,0.8883011190233978,0.3025335320417288,0.7147887323943662,0.42513089005235605,0.9809142318567389,0.8989419131936947,0.9381408450704225,0.6816358675613893,0.855457024157469,0.43680694598225567,0.2852112676056338,0.10105808680630533,203,81,468,4163
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,True,0.891556459816887,0.30637636080870917,0.6936619718309859,0.4250269687162891,0.9796348314606742,0.9036925070179227,0.9401325395933955,0.6825797541548423,0.8356635168384525,0.3944475306585913,0.30633802816901406,0.0963074929820773,197,87,446,4185
Logistic Regression,sem reamostragem,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2'}",0.75,True,0.9371312309257376,0.4505928853754941,0.4014084507042254,0.4245810055865922,0.9635349635349635,0.9699848844741956,0.966749166038954,0.6956650858127731,0.8398248484645727,0.3462443210761543,0.5985915492957746,0.03001511552580436,114,170,139,4492
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.45,True,0.9387589013224822,0.46443514644351463,0.3908450704225352,0.42447418738049714,0.9630025662959795,0.9723601813863096,0.9676587514773826,0.6960664694289398,0.8415447337447269,0.3594843364569401,0.6091549295774648,0.02763981861369035,111,173,128,4503
Random Forest,sem reamostragem,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,True,0.9381485249237029,0.45901639344262296,0.39436619718309857,0.42424242424242425,0.9631770498822522,0.9714964370546318,0.9673188561599656,0.6957806402011949,0.8199682330649847,0.3584819613861494,0.6056338028169014,0.028503562945368172,112,172,132,4499
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,True,0.88646998982706,0.2997076023391813,0.721830985915493,0.42355371900826444,0.9813282911841172,0.8965666162815806,0.937034529451591,0.6802941242299277,0.8564139099333639,0.44197938547088267,0.27816901408450706,0.10343338371841934,205,79,479,4152
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.55,True,0.9293997965412004,0.40063091482649843,0.4471830985915493,0.4226289517470882,0.9658547194432362,0.9589721442453034,0.9624011268826526,0.6925150393148704,0.8453528882211429,0.35638254615344067,0.5528169014084507,0.04102785575469661,127,157,190,4441
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.55,True,0.9298067141403866,0.402555910543131,0.44366197183098594,0.4221105527638191,0.9656671012603216,0.9596199524940617,0.9626340301093902,0.6923722914366046,0.8456376349220349,0.3638377334294911,0.5563380281690141,0.040380047505938245,126,158,187,4444
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.4,True,0.9503560528992879,0.644927536231884,0.31338028169014087,0.4218009478672986,0.9591794012978857,0.9894191319369466,0.9740646258503401,0.6979327868588194,0.8564139099333639,0.44197938547088267,0.6866197183098591,0.010580868063053337,89,195,49,4582
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,True,0.9363173957273652,0.44357976653696496,0.4014084507042254,0.4214417744916821,0.9635036496350365,0.9691211401425178,0.9663042308106362,0.6938730026511591,0.8453528882211429,0.35638254615344067,0.5985915492957746,0.030878859857482184,114,170,143,4488
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.5,True,0.8992878942014242,0.31523642732049034,0.6338028169014085,0.42105263157894735,0.9760589318600368,0.9155689915784928,0.9448467966573816,0.6829497141181644,0.8447461382416721,0.42354789983990704,0.36619718309859156,0.08443100842150723,180,104,391,4240
Extra Trees,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.75,True,0.9462868769074263,0.5581395348837209,0.3380281690140845,0.42105263157894735,0.9603626396795277,0.9835888576981213,0.9718369959462343,0.6964448137625908,0.8449324211301061,0.4114216677546915,0.6619718309859155,0.016411142301878644,96,188,76,4555
Extra Trees,sem reamostragem,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.75,True,0.9462868769074263,0.5581395348837209,0.3380281690140845,0.42105263157894735,0.9603626396795277,0.9835888576981213,0.9718369959462343,0.6964448137625908,0.8440964291471131,0.40971479240076564,0.6619718309859155,0.016411142301878644,96,188,76,4555
Logistic Regression,sem reamostragem,"{'C': 10.0, 'class_weight': None, 'penalty': 'l1'}",0.75,True,0.923296032553408,0.37329700272479566,0.4823943661971831,0.42089093701996927,0.9676781002638523,0.9503347009285251,0.9589279877982351,0.6899094624091022,0.840537665639703,0.320473773904225,0.5176056338028169,0.04966529907147484,137,147,230,4401
Extra Trees,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,True,0.8907426246185147,0.30326594090202175,0.6866197183098591,0.42071197411003236,0.9791666666666666,0.9032606348520837,0.9396832528361226,0.6801976134730775,0.8337653322222255,0.3909820782056745,0.31338028169014087,0.09673936514791621,195,89,448,4183
Logistic Regression,sem reamostragem,"{'C': 10.0, 'class_weight': None, 'penalty': 'l1'}",0.8,True,0.91353001017294,0.3429844097995546,0.5422535211267606,0.4201909959072306,0.9708911777877295,0.9362988555387606,0.9532813015279763,0.6867361487176035,0.840537665639703,0.320473773904225,0.45774647887323944,0.06370114446123948,154,130,295,4336
Logistic Regression,sem reamostragem,"{'C': 10.0, 'class_weight': None, 'penalty': 'l2'}",0.75,True,0.9257375381485249,0.3826086956521739,0.4647887323943662,0.41971383147853736,0.9667396061269147,0.9540056143381559,0.9603303988696881,0.6900221151741127,0.8412405984166714,0.33258983551320853,0.5352112676056338,0.04599438566184409,132,152,213,4418
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l2'}",0.8,True,0.9184130213631739,0.35626535626535627,0.5105633802816901,0.4196816208393632,0.9691659272404614,0.9434247462751025,0.9561221140168509,0.687901867428107,0.8418686378691063,0.3397382381895471,0.4894366197183099,0.05657525372489743,145,139,262,4369
Logistic Regression,sem reamostragem,"{'C': 10.0, 'class_weight': None, 'penalty': 'l2'}",0.8,True,0.9155645981688708,0.3480278422273782,0.528169014084507,0.4195804195804196,0.9701159678858162,0.9393219606996329,0.9544706527701591,0.6870255361752893,0.8412405984166714,0.33258983551320853,0.47183098591549294,0.06067803930036709,150,134,281,4350
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.45,True,0.9385554425228891,0.461864406779661,0.38380281690140844,0.41923076923076924,0.9625988459072451,0.9725761174692291,0.9675617615467239,0.6933962653887465,0.8418241580773781,0.36589225298566613,0.6161971830985915,0.027423882530770893,109,175,127,4504
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.5,True,0.896236012207528,0.30976430976430974,0.647887323943662,0.4191343963553531,0.9768572089794029,0.9114662060030231,0.943029490616622,0.6810819434859876,0.8323811363104128,0.32655007833262256,0.352112676056338,0.08853379399697689,184,100,410,4221
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.8,True,0.9149542217700916,0.3449074074074074,0.5246478873239436,0.41620111731843573,0.9698862368949365,0.938890088533794,0.9541364933070002,0.685168805312718,0.8414534931463103,0.3282536000482726,0.4753521126760563,0.061109911466206,149,135,283,4348
Logistic Regression,sem reamostragem,"{'C': 5.0, 'class_weight': None, 'penalty': 'l1'}",0.65,True,0.9393692777212614,0.4690265486725664,0.3732394366197183,0.41568627450980394,0.9620388142461079,0.9740876700496653,0.9680257510729614,0.6918560127913826,0.8414534931463103,0.3282536000482726,0.6267605633802817,0.0259123299503347,106,178,120,4511
Random Forest,sem reamostragem,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.75,True,0.9448626653102746,0.5363128491620112,0.3380281690140845,0.4146868250539957,0.9603040540540541,0.9820773051176852,0.9710686452439415,0.6928777351489686,0.8581630682388436,0.4005549676729754,0.6619718309859155,0.017922694882314835,96,188,83,4548
